34206.296192226,3,16818202,100,309800,-1
34206.296224027,1,16818483,2200,309700,1
34206.296269595,1,16818485,2200,309700,1
34206.296297618,1,16818486,32,309700,1
34206.296322101,4,16818483,100,309700,1
34206.296384427,1,16818493,100,309700,1
34206.296414478,1,16818494,100,309700,1
34206.296420485,1,16818495,300,309800,-1
34206.296495904,3,16818485,2200,309700,1
34206.296532469,3,16818494,100,309700,1
34206.297178998,4,16818483,240,309700,1
34206.297216055,4,16818483,100,309700,1
34206.297477057,4,16818483,100,309700,1
34206.297955499,4,16818483,1132,309700,1
34206.298379665,4,16818483,100,309700,1
34206.300315411,4,16818483,428,309700,1
34206.300315411,4,16818486,32,309700,1
34206.300315411,4,16818493,100,309700,1
34206.300436783,1,16818658,100,309800,-1
34206.312817977,3,16207189,17,309600,1
34206.401322,3,16818191,100,309800,-1
34206.555316522,3,16818658,100,309800,-1
34206.605318821,3,16818190,2200,309800,-1
34206.605391357,1,16832765,100,309800,-1
34206.605486995,3,16818495,300,309800,-1
34207.359519969,5,0,200,309750,-1
34207.671193664,5,0,200,309750,-1
34207.947524086,5,0,200,309750,-1
34208.026293708,3,16818196,100,309800,-1
34208.131162491,1,16903086,100,309700,1
34208.150435308,1,16903829,165,309800,-1
34208.485108206,5,0,200,309750,-1
34208.688593344,1,16920626,100,309800,-1
34209.539393751,1,16950264,100,309700,1
34209.596696048,1,16951345,100,309700,1
34210.043808676,1,16971728,700,309700,1
34210.716122727,5,0,365,309750,-1
34210.906014232,1,17029927,1000,309700,1
34211.435691608,1,17055427,1000,309700,1
34213.122531125,4,16832765,100,309800,-1
34213.122531125,4,16903829,165,309800,-1
34213.122531125,4,16920626,100,309800,-1
34213.122531125,5,0,300,309800,-1
34213.122626605,1,17115799,2800,309700,1
34213.123839377,3,16903086,100,309700,1
34213.123866689,1,17115847,2200,309800,1
34213.123897449,1,17115848,100,309800,1
34213.12392672,1,17115849,100,309800,1
34213.123979757,1,17115850,100,309800,1
34213.12399111,3,17115849,100,309800,1
34213.124059207,3,17115850,100,309800,1
34213.142141906,1,17116704,2000,309900,-1
34213.201312794,3,17115847,2200,309800,1
34213.242317111,3,17115848,100,309800,1
34213.242371849,1,17119393,600,309900,-1
34213.242476369,1,17119400,300,309900,-1
34213.262455361,3,17119393,600,309900,-1
34215.020715978,4,16817886,100,309900,-1
34215.020715978,4,16832212,100,309900,-1
34215.020715978,4,16916667,100,309900,-1
34215.020715978,4,17116704,400,309900,-1
34215.022129865,1,17161039,100,309800,1
34215.240465966,1,17173355,2000,309800,1
34215.446013599,1,17184407,100,309900,-1
34216.579121017,4,17161039,100,309800,1
34216.579121017,4,17173355,100,309800,1
34217.010208633,1,17240179,400,309800,1
34217.120338002,1,17246071,100,309800,1
