310200,358,310000,200
310200,258,310000,200
310200,358,310000,200
310200,258,310000,200
310100,100,310000,200
310100,200,310000,200
310100,300,310000,200
310100,200,310000,200
310100,200,310000,3600
310100,200,310000,3500
310100,200,310000,3400
310100,1000,310000,3400
310100,900,310000,3400
310100,900,310000,2900
310100,1000,310000,2900
310100,900,310000,2900
310100,700,310000,2900
310100,350,310000,2900
310100,250,310000,2900
310100,250,310000,2100
310100,100,310000,2100
310100,50,310000,2100
310200,958,310000,2100
310200,958,310100,2400
310200,958,310100,2500
310200,958,310100,4900
310200,958,310100,5000
310200,958,310100,6400
310200,958,310100,4000
310200,958,310100,2600
310200,958,310100,2500
310200,733,310100,2500
310200,700,310100,2500
310200,58,310100,2500
310300,300,310100,2500
310300,300,310100,2500
310400,6367,310100,2500
310200,100,310100,2500
310200,200,310100,2500
310200,500,310100,2500
310200,458,310100,2500
310200,458,310100,100
310200,458,310000,3300
310200,858,310000,3300
310200,458,310000,3300
310200,558,310000,3300
310200,458,310000,3300
310200,558,310000,3300
310200,458,310000,3300
310200,558,310000,3300
310200,458,310000,3300
310200,558,310000,3300
310200,458,310000,3300
310200,558,310000,3300
310200,458,310000,3300
310200,458,310000,2100
310200,558,310000,2100
310200,458,310000,2100
310200,458,310000,2300
310200,558,310000,2300
310200,458,310000,2300
310200,458,310000,2100
310200,558,310000,2100
310200,458,310000,2100
310200,558,310000,2100
310200,458,310000,2100
310100,700,310000,2100
310100,900,310000,2100
310100,1200,310000,2100
310100,1358,310000,2100
310100,1158,310000,2100
310100,458,310000,2100
310100,558,310000,2100
310100,558,310000,1900
310100,258,310000,1900
310100,100,310000,1900
310200,458,310000,1900
310200,458,310000,1900
310200,458,310000,2800
310200,158,310000,2800
310200,100,310000,2800
310400,6600,310000,2800
310400,6600,310100,700
310400,6600,310100,800
310400,6600,310100,900
310400,6800,310100,900
310400,6800,310100,800
310400,6600,310100,800
310200,100,310100,800
310400,6600,310100,800
310400,6600,310200,900
310400,6600,310200,1000
310400,6600,310200,1500
310400,6600,310200,1400
310400,6600,310200,1350
310400,6600,310200,850
310400,6600,310100,200
310400,6600,310100,100
310400,6600,310100,200
310400,6600,310100,200
310400,6600,310200,100
310400,6600,310200,10
310400,6600,310200,110
310400,6600,310200,910
310400,6600,310200,900
310400,6600,310200,800
310400,6600,310200,410
310400,6600,310200,310
310400,6600,310200,410
310400,6600,310200,410
310400,6375,310200,410
310400,5000,310200,410
310400,4099,310200,410
310400,4199,310200,410
310400,4199,310200,100
310400,4199,310200,100
310400,579,310200,100
310400,463,310200,100
310400,433,310200,100
310400,333,310200,100
310400,300,310200,100
310400,100,310200,100
310500,14362,310200,100
310500,14362,310300,500
310500,14362,310300,600
310500,14362,310300,2000
310500,14362,310300,600
310500,13162,310300,600
310500,13162,310300,500
310500,13162,310200,200
310400,100,310200,200
310400,400,310200,200
310400,500,310200,200
310400,200,310200,200
310400,100,310200,200
310500,13162,310200,200
310500,13162,310300,100
310500,13162,310300,200
310500,13162,310300,100
310500,13162,310300,400
310500,13162,310300,100
310500,13162,310400,300
310500,13162,310300,200
310500,13262,310300,200
310400,900,310300,200
310400,1000,310300,200
310400,900,310300,200
310500,13162,310300,200
310400,100,310300,200
310400,200,310300,200
310400,100,310300,200
310500,13162,310300,200
310400,100,310300,200
310400,100,310300,300
310400,300,310300,300
310400,400,310300,300
310400,500,310300,300
310400,700,310300,300
310400,500,310300,300
310400,500,310300,200
310400,500,310300,400
310400,500,310300,200
310400,500,310200,200
310400,600,310200,200
310400,3400,310200,200
310400,3400,310300,900
310400,3500,310300,900
310400,3800,310300,900
310400,3700,310300,900
310400,3700,310300,1100
310400,3700,310300,200
310400,3700,310200,200
310400,3700,310200,200
310400,3700,310200,300
310400,3700,310200,200
310400,3700,310200,300
310400,3700,310200,200
310400,3700,310300,300
310400,3700,310300,400
310400,3400,310300,400
310400,3400,310300,100
310400,3400,310200,200
310300,200,310200,200
310300,3000,310200,200
310300,3100,310200,200
310300,3200,310200,200
310300,3300,310200,200
310300,3400,310200,200
310300,6200,310200,200
310300,6300,310200,200
310300,6400,310200,200
310300,9200,310200,200
310300,9100,310200,200
310300,9200,310200,200
310300,9300,310200,200
310300,9200,310200,200
310300,9400,310200,200
310300,9300,310200,200
310300,6500,310200,200
310300,6400,310200,200
310300,3600,310200,200
310300,3500,310200,200
310300,3400,310200,200
310300,3300,310200,200
310300,500,310200,200
310300,300,310200,200
310300,200,310200,200
310400,300,310200,200
310400,300,310200,600
310400,300,310200,1420
310400,300,310200,1520
310400,200,310200,1520
310400,200,310200,1420
